0	0	0	10	0	0	0	15	8	4	0	0	0	14	0	12	0	0	1	1	22	2	0	0	0	1	11	0	0	0	7	34	0	8	0	6	0	0	0	0	0	0	8	6	0	0	0	0	0	29	0	3	0	0	0	0	0	0	1	1	10	17	0	6	0	0	7	0	0	0	0	1	531	42	244	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	0	7	0
1	0	10	0	0	0	11	0	0	0	31	45	26	0	0	0	5	0	8	0	0	0	0	9	13	0	0	4	12	6	0	0	17	0	34	0	0	11	15	3	5	16	0	0	0	7	1	5	21	0	7	0	0	16	0	0	0	0	0	0	0	0	1	0	3	9	0	6	0	6	0	0	42	668	44	0	14	0	8	0	0	1	0	11	1	12	1	3	0	17	22	0	1
0	24	0	1	0	0	0	7	7	26	0	0	0	0	0	25	0	12	0	0	0	1	2	0	0	6	11	0	0	0	6	9	0	9	0	9	16	0	0	0	0	0	11	3	1	0	0	0	0	17	0	12	0	0	0	0	4	0	1	0	11	8	5	3	0	0	0	0	0	0	0	6	244	44	653	1	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	4	0
1	24	0	16	0	0	0	1	6	18	0	0	0	6	0	4	0	13	0	1	0	6	3	0	0	2	8	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	8	7	1	0	1	2	0	0	0	0	3	0	0	0	3	0	1	4	0	11	0	11	0	0	18	0	0	0	4	0	0	0	1	663	45	58	0	2	14	0	0	0	1	7	0	0	18	0	0	0	0
0	0	8	0	4	5	3	0	0	0	0	7	2	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	10	1	0	3	0	6	0	0	3	1	0	3	0	0	0	2	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	7	0	0	0	0	14	0	45	779	190	7	0	0	3	0	0	0	6	4	0	0	3	3	0	6
10	0	0	0	1	4	11	0	0	0	12	14	4	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	6	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	7	7	0	0	0	0	0	0	58	190	650	0	0	0	18	0	3	1	1	6	1	0	0	0	0	0
13	0	0	0	3	9	10	0	0	0	4	8	5	0	2	0	12	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	5	0	5	0	0	0	3	2	5	23	0	0	4	6	11	1	9	0	0	0	0	7	0	0	0	0	0	1	0	1	0	0	2	4	0	4	4	13	0	0	0	8	0	0	7	0	872	73	0	6	0	9	6	13	11	0	0	0	1	0	16
0	13	0	17	0	0	0	1	5	19	0	0	0	4	0	0	0	0	0	7	6	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	14	27	0	0	0	0	0	6	0	9	0	0	7	9	0	5	1	2	4	0	1	9	0	0	4	0	0	0	0	2	0	0	0	2	0	0	73	917	2	0	4	0	0	0	0	0	15	0	0	0	0
0	0	0	21	0	0	0	6	7	0	0	0	0	6	0	4	0	0	0	11	1	5	0	0	0	0	0	0	0	0	6	19	0	5	0	0	4	0	0	0	0	0	4	0	0	1	0	0	0	5	0	1	1	0	0	0	7	6	0	9	1	1	7	2	0	0	9	0	0	0	0	1	0	0	1	14	0	0	0	2	719	79	6	0	0	0	0	0	11	0	0	2	0
1	0	1	0	3	6	0	0	0	0	2	8	7	0	5	0	9	0	0	0	0	0	0	11	3	0	0	5	6	3	0	0	8	0	19	0	0	0	2	0	8	1	0	0	0	5	1	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	3	18	6	0	79	754	0	0	1	1	2	8	0	0	0	0	6
0	7	0	0	0	0	0	14	4	4	0	0	0	4	0	4	0	0	0	4	0	6	2	0	0	17	3	0	0	0	13	0	0	5	0	10	6	0	0	0	0	0	0	2	0	0	0	0	0	9	0	10	1	0	2	0	0	0	2	0	11	0	3	1	0	0	14	0	0	0	5	4	1	0	0	0	0	0	0	4	6	0	944	56	0	0	0	0	8	0	0	2	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0	11	0	5	0	0	0	0	0	0	18	16	0	0	6	4	6	0	0	3	0	1	0	0	0	12	4	0	0	0	0	2	0	0	6	0	0	9	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	9	4	12	0	0	0	11	1	0	0	3	9	0	0	0	56	898	5	5	10	1	0	0	15	0	0
6	2	3	0	5	3	0	0	0	0	11	14	0	0	6	0	11	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0	9	0	0	8	0	1	2	6	0	0	0	4	6	0	0	0	5	0	0	6	0	0	0	1	0	0	0	1	0	0	1	1	1	7	4	8	0	0	1	1	0	1	0	1	6	0	0	1	0	5	755	299	0	17	0	6	2	0	0
15	0	1	0	5	8	8	0	0	0	13	3	0	0	0	1	4	0	11	0	0	0	0	4	0	0	0	4	0	3	0	0	0	0	0	1	0	5	1	4	5	4	0	0	9	6	4	5	0	0	1	0	0	2	1	1	0	1	1	0	0	0	1	1	13	2	0	3	1	0	0	0	0	12	0	7	6	1	13	0	0	1	0	5	299	892	0	0	0	0	1	0	3
0	0	5	0	0	0	12	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	11	0	0	0	1	0	0	6	0	0	0	6	1	0	7	0	0	2	2	5	12	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	1	0	0	4	6	11	0	0	2	0	10	0	0	563	168	35	181	0	0	0
10	0	0	0	0	0	0	0	0	0	7	0	12	0	13	0	18	0	3	0	0	0	0	0	2	0	0	3	6	9	0	1	9	0	3	0	0	0	1	0	8	15	0	0	0	1	5	16	7	0	10	0	0	18	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	18	0	0	0	3	0	0	0	1	0	0	0	8	0	1	17	0	168	594	31	201	0	0	5
0	13	0	9	0	0	0	0	25	1	0	0	0	7	0	10	0	0	0	6	17	1	16	0	0	6	6	0	0	0	3	24	0	8	0	11	5	0	0	0	0	0	21	6	0	0	1	1	0	3	0	10	26	0	4	3	0	3	3	0	11	0	0	27	0	0	13	0	0	0	14	5	4	0	3	18	0	0	0	15	11	0	8	0	0	0	35	31	641	41	0	0	1
0	0	0	0	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	8	0	7	0	0	0	0	2	7	0	0	0	3	2	5	1	2	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	0	0	17	0	0	3	0	0	0	0	0	0	0	6	0	181	201	41	592	4	0	0
1	0	5	0	0	10	5	0	0	0	14	17	16	0	12	0	12	0	9	0	0	0	0	5	0	1	0	10	2	9	0	0	8	0	7	0	0	12	8	10	16	0	0	0	0	4	0	6	19	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	9	0	0	0	22	0	0	3	0	1	0	0	0	0	15	2	1	0	0	0	4	928	72	0
0	13	0	0	0	0	0	0	7	14	0	0	0	14	1	18	0	14	0	13	10	5	0	0	0	0	17	0	0	0	0	7	0	4	0	0	9	0	0	0	0	0	1	9	0	0	0	0	0	14	0	0	0	0	0	0	1	4	0	0	7	0	10	4	0	1	1	0	0	0	1	0	7	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	72	679	0
0	1	0	0	0	0	0	0	0	0	9	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	4	0	1	0	0	2	1	0	0	7	1	0	12	2	1	0	9	0	0	0	0	10	0	0	0	0	1	0	1	0	0	0	7	2	1	8	0	14	0	0	0	1	0	0	6	0	16	0	0	6	0	0	0	3	0	5	1	0	0	0	1122
